,energy,pitch angle,flag,flux,eflux,bx,xgsm,ygsm,zgsm,beta,imfBy,imfBz,storm_phase,velocity_o_all,v_par_all,v_perp_all,density_o_all,pressure_o_all,density_h_all,swp,swv,kp,dst,datetime_str,year,kp_gt_2,storm,region,energy_int
380103,1.8421173095703118,28.125,1.0,4101.118898702661,150843.16809082028,-448.0986633300781,-3.594101605680935,-0.723105332951234,-2.011372298292712,5.921585934716637e-05,-3.050940752029419,0.4315294027328491,nonstorm,4.271700783642486,2.294345874630534,3.3530982771015037,0.1027380450680521,0.0006177549946859992,27.695585591650573,2.6386950016021733,356.48974609375,0.6799999999999999,-4.0,2019-10-22 11:03:00,2019,False,False,1.0,2.0
380104,1.8421173095703118,5.625,1.0,4747.301123915623,172293.2880859375,-467.1432495117188,-3.527335774787513,-0.7735233029186528,-1.9646288523298132,5.3408404744555546e-05,-2.914047241210938,0.4709523916244507,nonstorm,5.985155468930754,3.5692158925788884,4.591165550996811,0.1050014313575311,0.000631126469831921,30.185789734995872,2.636811017990112,356.7013549804688,0.6666666666666667,-4.0,2019-10-22 11:05:00,2019,False,False,1.0,2.0
383068,1.8421173095703118,16.875,1.0,1698.434475608306,71838.84545898438,-500.2030334472656,-3.440554805135371,-0.4783517421710042,-2.1283296260066393,0.002444459583464717,,,nonstorm,5.98419530778397,3.647393584295299,4.413348258505442,0.2021732732172088,0.02871863128437008,6.746108498241591,,,0.105,-23.0,2019-10-29 11:09:00,2019,False,False,1.0,2.0
383069,1.8421173095703118,28.125,1.0,2988.49018702128,114306.54907226561,-523.0442504882811,-3.379999886670935,-0.5353043575966092,-2.0779240633139766,0.002072567903346101,,,nonstorm,4.907531480682389,2.644455008243254,3.5968082860870485,0.2264740379748277,0.02781637957154162,8.769786113912295,,,0.1283333333333334,-23.0,2019-10-29 11:11:00,2019,False,False,1.0,2.0
383070,1.8421173095703118,28.125,1.0,2706.315335498175,105888.9458618164,-547.2317504882811,-3.3182792933029903,-0.5920770072601518,-2.026836411386689,0.001726049076541862,,,nonstorm,5.28847729104861,3.527063485756468,3.433985607971453,0.2190043822004641,0.02473993613918085,10.90842952455183,,,0.1516666666666667,-23.0,2019-10-29 11:13:00,2019,False,False,1.0,2.0
383833,1.8421173095703118,28.125,1.0,542.9321048471438,20216.398193359382,-356.4407958984375,-3.608243087699572,0.8407661941904907,-2.314928658547957,0.0005494456783013413,-1.4821275472640991,1.5681915283203118,nonstorm,10.151068375522529,6.42093217334513,6.661554835654802,0.06169911829401625,0.01169245191491033,3.1558898174191765,1.0558023452758791,379.9049377441406,0.0,-11.0,2019-11-01 22:55:00,2019,False,False,1.0,2.0
383834,1.8421173095703118,5.625,1.0,414.3660418609199,15052.03515625,-374.1949462890625,-3.5572280214462717,0.7662629868436226,-2.2895394068447033,0.00045407645027970353,-1.4959139823913568,1.523871183395386,nonstorm,10.875512464590788,7.051975607584996,7.224040423943308,0.07112499587411007,0.01284674094585986,3.4786730685331464,1.0523455142974851,379.7419738769531,0.0,-11.0,2019-11-01 22:57:00,2019,False,False,1.0,2.0
383835,1.8421173095703118,39.375,1.0,588.7934000768396,21795.662109375,-394.8895568847656,-3.505222907372588,0.6915175515985622,-2.2635102103612907,0.0003607224379100972,-1.50428569316864,1.476813316345215,nonstorm,9.584472323343775,5.385702355662434,7.371578509378215,0.08762984022029695,0.01271336152010008,4.124809643150148,1.046249866485596,379.5087280273438,0.0,-11.0,2019-11-01 22:59:00,2019,False,False,1.0,2.0
383836,1.8421173095703118,28.125,1.0,599.5339141924667,32247.339401245117,-416.0740966796875,-3.452192961527543,0.6165420205694286,-2.2368135992997913,0.0002746333149979233,-1.5242221355438232,1.4387780427932741,nonstorm,6.619840326393554,3.5380664869066965,5.1261373276893725,0.1027563485638251,0.012086071511330159,4.321550123693605,1.0408748388290407,379.3875122070312,0.0,-11.0,2019-11-01 23:01:00,2019,False,False,1.0,2.0
383837,1.8421173095703118,5.625,1.0,1604.4219525848098,58146.66650390625,-438.8121948242188,-3.3981018320391363,0.5413502679603717,-2.209420836628675,0.0002260783455312732,-1.543750286102295,1.3995455503463752,nonstorm,5.08134547237875,2.7029342109460135,3.864104159573841,0.117059191707763,0.013344759894626959,4.4755262943272385,1.035844087600708,379.2856750488281,0.0,-11.0,2019-11-01 23:03:00,2019,False,False,1.0,2.0
383838,1.8421173095703118,5.625,1.0,1146.2300325401939,41529.798828125,-463.2576599121094,-3.3429112205465095,0.4659578297734461,-2.181301684938016,0.0001932930292258409,-1.5391860008239753,1.3795349597930908,nonstorm,5.637198475208981,2.058529034093121,5.128407224661396,0.1224746999110756,0.013707848663694091,4.561210567044133,1.032631635665894,379.2157897949219,0.0,-12.0,2019-11-01 23:05:00,2019,False,False,1.0,2.0
383839,1.8421173095703118,39.375,1.0,852.8913380750232,40623.795448303215,-489.6333923339844,-3.286580955413422,0.3903823062162811,-2.1524244181360612,0.0001571056841789664,-1.5407059192657468,1.352588176727295,nonstorm,7.764432697811125,4.003216797920314,6.2139066177458355,0.1145893393879271,0.01255917920282413,4.888876971847927,1.028666734695435,379.0773315429688,0.0,-11.5,2019-11-01 23:07:00,2019,False,False,1.0,2.0
383840,1.8421173095703118,28.125,1.0,1289.31425287008,49347.016372680664,-518.1685791015625,-3.22906883248775,0.3146434896559624,-2.122755690096079,0.0001208900749000205,-1.559638500213623,1.301445722579956,nonstorm,6.109936550198209,3.8665349579242485,4.491993825711782,0.1174526700698581,0.01029494902042971,5.189771292984333,1.02602756023407,378.968505859375,0.0,-11.0,2019-11-01 23:09:00,2019,False,False,1.0,2.0
383841,1.8421173095703118,5.625,1.0,2330.182300221015,84542.94482421875,-549.0394287109375,-3.17033048465461,0.2387636810296944,-2.092260433110084,9.492951760400576e-05,-1.58554208278656,1.258915543556213,nonstorm,5.640778824440472,2.797482573623231,4.358584185215347,0.1198481026395055,0.009187363502734127,6.208471167128758,1.0221333503723142,378.953369140625,0.0,-11.5,2019-11-01 23:11:00,2019,False,False,1.0,2.0
383842,1.8421173095703118,5.625,1.0,3292.798449746806,119453.47436523439,-582.5065307617188,-3.1103193351853364,0.1627679810526037,-2.0609017886339833,7.24342208442425e-05,-1.615432024002075,1.185678958892822,nonstorm,5.315244409018426,2.336487800072744,4.499010894613928,0.102475893592441,0.008068129347580747,7.0439073698508885,1.023013830184937,378.94384765625,0.0,-11.0,2019-11-01 23:13:00,2019,False,False,1.0,2.0
383843,1.8421173095703118,28.125,1.0,1278.607197573421,47541.45985412598,-618.7180786132812,-3.048986446696362,0.08668460991149311,-2.028640962560138,6.0017734528152635e-05,-1.641749978065491,1.1292498111724851,nonstorm,6.534936023516706,4.0305667084292764,4.693726480380566,0.08806947576691726,0.00790937550088513,6.975643678912609,1.024861216545105,378.9305419921875,0.0,-11.0,2019-11-01 23:15:00,2019,False,False,1.0,2.0
384947,1.8421173095703118,16.875,1.0,1575.4742613653311,59719.94104003906,-507.1009826660156,-3.389912325208543,0.09659425161807254,-2.4815064717856448,3.277766749372868e-05,0.1446235477924347,0.7937634587287903,nonstorm,5.48368551633722,2.4848450732544856,4.770891547874606,0.057774609006254585,0.0006235942185139662,11.93716183719691,1.376781344413757,401.4425659179688,1.0,-2.0,2019-11-05 11:15:00,2019,False,False,1.0,2.0
384948,1.8421173095703118,28.125,1.0,1679.7822565820431,63339.95935058594,-531.41064453125,-3.3416450391299395,0.0322942612231108,-2.430270692849411,2.7157257880181948e-05,0.215434655547142,0.7881523370742798,nonstorm,4.33789900099163,2.256044251158312,3.3807923175808376,0.06831586592287099,0.0008224538729567183,11.01007925146029,1.3627903461456299,401.7278747558594,1.0,-2.0,2019-11-05 11:17:00,2019,False,False,1.0,2.0
384949,1.8421173095703118,16.875,1.0,2506.946897992094,98045.2728881836,-557.2052001953125,-3.292330113130089,-0.032022162038507634,-2.3783110408125983,3.195857661748699e-05,0.3413333296775818,0.762555718421936,nonstorm,2.9404839926336988,1.3403454848626781,2.501425432010962,0.1179637894680599,0.0008533861923705902,14.1486686231093,1.3439284563064582,401.7940368652344,1.0,-2.0,2019-11-05 11:19:00,2019,False,False,1.0,2.0
385713,1.8421173095703118,28.125,1.0,637.7587968559652,23585.72552490234,-284.9433288574219,-3.592743506975085,1.572754187731383,-2.484072781152578,0.0002148895545295834,1.6873791217803962,1.120290994644165,nonstorm,16.699531721368803,9.53001291065874,9.950636959397805,0.01435634884017801,0.0005839445861313113,6.7535250708890855,1.8409217596054084,313.7341613769531,1.108333333333333,-3.5,2019-11-08 23:05:00,2019,False,False,1.0,2.0
385714,1.8421173095703118,28.125,1.0,737.9312861466474,27218.611373901367,-298.7796630859375,-3.5545443265149785,1.4936439946203242,-2.4619585044516366,0.00018181422478431017,1.7404906749725342,0.9915684461593628,nonstorm,20.761123166171263,9.459114284677923,17.144753925947942,0.01637536551387732,0.0006610025929902717,6.961836470936473,1.8403953313827508,314.3447265625,1.151666666666667,-3.5,2019-11-08 23:07:00,2019,False,False,1.0,2.0
385715,1.8421173095703118,5.625,1.0,575.9735978492614,20888.433349609382,-313.5623779296875,-3.5155247664196736,1.414159079238485,-2.439273689562291,0.00015533260323159718,1.7834005355834959,0.8683996796607971,nonstorm,23.344536178431678,15.37567866941243,15.86266147402225,0.01420026629250761,0.0005545707132532885,7.1203770953553835,1.842267036437988,314.953369140625,1.195,-3.0,2019-11-08 23:09:00,2019,False,False,1.0,2.0
385716,1.8421173095703118,28.125,1.0,600.9726278451369,21772.12106323242,-329.3044738769531,-3.475656476039014,1.334303872940334,-2.415994455539012,0.00014200634436620533,1.8369703292846682,0.761110782623291,nonstorm,13.4397373872285,5.71686950740585,11.08499389562117,0.02179233371455344,0.0006681198547556923,7.066390571088355,1.842368721961975,315.4908142089844,1.238333333333333,-3.0,2019-11-08 23:11:00,2019,False,False,1.0,2.0
385717,1.8421173095703118,28.125,1.0,1173.598103590667,42858.85699462891,-346.1631469726562,-3.434909531911549,1.254083524124316,-2.392095727532452,0.00012257320991901789,1.90886652469635,0.6286593675613403,nonstorm,7.500582536313067,2.9103800004158487,6.489896098023128,0.024817522325510592,0.0008075501195969588,7.141016579344949,1.842000126838684,316.0800476074219,1.281666666666667,-3.0,2019-11-08 23:13:00,2019,False,False,1.0,2.0
385718,1.8421173095703118,5.625,1.0,1224.598547506593,44434.64251708984,-363.4367065429688,-3.3932525796225064,1.1735042403112241,-2.3675512879087632,0.000107572806550011,1.9741669893264768,0.5233330130577087,nonstorm,12.29703579733602,4.409729192488212,10.991891057126178,0.028191668168410164,0.0009149834790081565,6.947850548138571,1.842054605484009,316.4794921875,1.325,-3.0,2019-11-08 23:15:00,2019,False,False,1.0,2.0
385719,1.8421173095703118,16.875,1.0,1021.5614153299169,37005.34985351562,-383.6365051269531,-3.3506526736991162,1.0925733905966022,-2.34233369458794,8.893345406204102e-05,2.042553663253784,0.3843613564968109,nonstorm,11.00173618985163,6.873342605955505,8.167312344107128,0.0245338664593574,0.0009572736647412217,6.19095623915995,1.8456163406372068,316.645263671875,1.3683333333333332,-3.0,2019-11-08 23:17:00,2019,False,False,1.0,2.0
385720,1.8421173095703118,28.125,1.0,854.2469071201538,30909.841567993164,-404.134765625,-3.3070751671077265,1.011299545639758,-2.316414161972188,7.711841761343041e-05,2.102258443832397,0.2697847187519073,nonstorm,9.856488584956663,4.479138912034998,8.422859619157355,0.027087124268635958,0.0010928162170032,6.098240576742808,1.851621627807617,316.9230041503906,1.4116666666666668,-3.0,2019-11-08 23:19:00,2019,False,False,1.0,2.0
385721,1.8421173095703118,28.125,1.0,1061.461964006284,39421.54734802246,-426.31591796875,-3.2624836248802347,0.9296927238002516,-2.289762519676741,6.855041162900788e-05,2.1672530174255367,0.1228570193052292,nonstorm,6.481964584003652,3.6064186892563868,4.781904548729698,0.03553435830930738,0.001118627024313666,6.247625447492665,1.848610997200012,317.3305969238281,1.455,-3.0,2019-11-08 23:21:00,2019,False,False,1.0,2.0
385722,1.8421173095703118,5.625,1.0,967.031253832276,35089.11499023438,-450.1587219238281,-3.2168397008383267,0.8477644862317634,-2.2623470970249353,5.548066400655423e-05,2.236778020858765,0.01566667295992374,nonstorm,7.8553990600923775,3.509769187391305,6.0895681823172625,0.02983438302285295,0.001027454439798399,6.084021709792122,1.8436112403869631,317.8055419921875,1.498333333333334,-3.0,2019-11-08 23:23:00,2019,False,False,1.0,2.0
385723,1.8421173095703118,28.125,1.0,815.836490024648,31417.03923034668,-475.7957458496094,-3.1701030679470015,0.7655282304067231,-2.234134677193966,4.8894231361577774e-05,2.317500114440918,-0.1272726058959961,nonstorm,7.883060773085062,4.040143186741051,5.990562644335466,0.03854720581076868,0.00126959632866531,6.2150805573476955,1.854225277900696,318.5746459960938,1.541666666666667,-3.0,2019-11-08 23:25:00,2019,False,False,1.0,2.0
386425,1.8421173095703118,5.625,1.0,551.4178440602781,20928.81262207031,-752.1551513671875,-2.926682953381198,-0.08129378799643289,-2.219315678318304,3.4673622511178854e-05,-5.170500755310059,8.301624298095701,nonstorm,8.630807587939536,6.552818720994519,4.676050886534019,0.08152684492392219,0.002150868682189873,6.682580023657902,1.717726945877075,344.25,0.615,-2.5,2019-11-12 11:27:00,2019,False,False,1.0,2.0
386426,1.8421173095703118,16.875,1.0,666.8078226286891,25862.84558105469,-792.1066284179688,-2.879232236492094,-0.1517815019433267,-2.1611091015213235,3.2671832471979655e-05,-5.146924018859863,8.239997863769531,nonstorm,7.591709239760424,5.525550414487299,4.428094482987887,0.09321002378007864,0.002256029147349476,7.9518470958965315,1.7514060735702508,343.765625,0.6383333333333333,-3.0,2019-11-12 11:29:00,2019,False,False,1.0,2.0
386427,1.8421173095703118,5.625,1.0,432.73928966861354,36696.85571289062,-834.3508911132812,-2.83041944188564,-0.2222211139099998,-2.1019357912077297,3.169426867007044e-05,-5.134416580200195,8.214803695678711,nonstorm,6.261738813201824,2.629491981095184,5.188410226326481,0.1058934812816312,0.0027769790841423283,8.863268364715596,1.7660936117172241,343.8515625,0.6616666666666667,-3.0,2019-11-12 11:31:00,2019,False,False,1.0,2.0
386428,1.8421173095703118,5.625,1.0,367.653661290642,84030.31967417401,-878.8684692382812,-2.780185424514279,-0.2925757927550189,-2.041765128253882,2.85732264560365e-05,-5.143867492675781,8.166397094726562,nonstorm,6.608221977119273,4.060470198731177,4.8484685970984716,0.1062646035720885,0.0025975555532238514,9.39847623230932,1.770322561264038,343.6129150390625,0.6849999999999999,-3.0,2019-11-12 11:33:00,2019,False,False,1.0,2.0
386884,1.8421173095703118,28.125,1.0,562.3814462767782,20418.47604370117,-207.1994323730469,-3.4585740430646603,2.593095231132439,-2.556072272950876,0.001492010916600842,-1.320624947547913,2.381071329116821,nonstorm,15.79558255421537,4.9334067308951015,14.080668090189072,0.03088727145151887,0.0077010881283672075,9.56014245365657,1.7517757415771482,368.1541748046875,0.7,4.0,2019-11-15 22:47:00,2019,False,False,1.0,2.0
386885,1.8421173095703118,5.625,1.0,1036.3333456259152,37547.8720703125,-216.5607604980469,-3.434819741806872,2.511924338397473,-2.5394501028701333,0.001148508680332424,-1.28490936756134,2.2753632068634033,nonstorm,12.709376762838321,6.600529999482308,9.762313509374186,0.03543722075469437,0.006780630135772282,10.702151402351051,1.7364760637283332,368.4009704589844,0.7,3.0,2019-11-15 22:49:00,2019,False,False,1.0,2.0
386886,1.8421173095703118,5.625,1.0,946.171802411924,34295.6640625,-226.4899749755859,-3.4104428297776472,2.430260726796431,-2.522399281901349,0.000924035732132834,-1.253761410713196,2.1937611103057857,nonstorm,11.41025160407602,5.376368394848652,9.129847901748304,0.04319017692405405,0.006866272493381425,11.66739031714509,1.729422926902771,368.5874633789062,0.7,2.5,2019-11-15 22:51:00,2019,False,False,1.0,2.0
386887,1.8421173095703118,5.625,1.0,964.2552464733186,34994.72729492188,-237.2381134033203,-3.385421982788477,2.348101537578379,-2.50490070271869,0.0007695516237258597,-1.261495113372803,2.093738555908203,nonstorm,10.38037393775919,4.86139482694924,8.638691326463997,0.04737196660652993,0.00672748542245311,12.72071983997937,1.7176468372344968,368.8362426757812,0.7,3.0,2019-11-15 22:53:00,2019,False,False,1.0,2.0
386888,1.8421173095703118,16.875,1.0,1244.042929109636,45341.031158447266,-248.8497619628906,-3.359734759528247,2.2654440879981346,-2.4869343873837937,0.0006369494286857185,-1.248678922653198,2.01575493812561,nonstorm,8.518366132615146,3.0232629179296215,7.448505390771934,0.058388497337460016,0.006656362954412032,13.59792961812326,1.703636050224304,369.0787963867188,0.7,3.5,2019-11-15 22:55:00,2019,False,False,1.0,2.0
386889,1.8421173095703118,5.625,1.0,1655.2217091002578,60009.045654296875,-261.2161865234375,-3.333357620878123,2.182286080872768,-2.4684794934334238,0.0005363057271353188,-1.103172779083252,1.9123076200485232,nonstorm,10.886113018731091,2.738261381892768,10.17664992228749,0.05662217046591263,0.006889786919781028,14.57454357343267,1.6955666542053216,369.2485046386719,0.7,3.5,2019-11-15 22:57:00,2019,False,False,1.0,2.0
386890,1.8421173095703118,5.625,1.0,2102.627290159367,76234.79174804688,-273.9700927734375,-3.306265818284106,2.098625593865645,-2.4495141806835363,0.00046150104764210794,-1.023786544799805,1.8068931102752692,nonstorm,8.50826239899285,2.238794672444338,8.081153310412104,0.0766190361988799,0.007385725300971651,15.621467451388181,1.6992629766464231,369.367431640625,0.7,3.0,2019-11-15 22:59:00,2019,False,False,1.0,2.0
386891,1.8421173095703118,16.875,1.0,2756.25659438602,101812.68505859381,-287.5442810058594,-3.2784333422104717,2.014461151306009,-2.430015663897857,0.0003995290386895368,-0.9260398149490356,1.666831612586975,nonstorm,7.330292489287902,3.5019074442829217,6.066636269157032,0.09420638292211476,0.008347593097400352,16.9960997197621,1.704395532608032,369.4923706054688,0.7166666666666667,3.0,2019-11-15 23:01:00,2019,False,False,1.0,2.0
386892,1.8421173095703118,5.625,1.0,3520.273887331868,127800.90576171881,-301.8590393066406,-3.249832841710375,1.929791831303821,-2.409960060118935,0.0003525606104123024,-0.8704002499580383,1.5892999172210691,nonstorm,5.390014184062657,3.258979705085013,3.7042164429577027,0.1183585551697602,0.008481809429638856,18.26769581874396,1.7039999961853034,369.5488586425781,0.75,3.0,2019-11-15 23:03:00,2019,False,False,1.0,2.0
386893,1.8421173095703118,28.125,1.0,3424.865467855334,127966.7533721924,-317.3564147949219,-3.2204355072454898,1.8446172545689439,-2.389322348451291,0.00032379936060607814,-0.8669390678405762,1.4985716342926032,nonstorm,4.1660636928036805,2.225370282833849,3.311587582337851,0.1238736967510642,0.009316620798895276,19.50124341483786,1.706022381782532,369.6488647460938,0.7833333333333333,3.0,2019-11-15 23:05:00,2019,False,False,1.0,2.0
386894,1.8421173095703118,39.375,1.0,3303.868242074685,125028.81770324711,-334.2218933105469,-3.190210978743047,1.7589377270620892,-2.368076300038609,0.00029406840882098534,-0.8096909523010254,1.4289690256118768,nonstorm,5.850545571279504,2.645752155172106,4.81137928886646,0.1376256168006973,0.00992235429748095,20.26370483722431,1.7058618068695068,369.8678283691406,0.8166666666666667,3.0,2019-11-15 23:07:00,2019,False,False,1.0,2.0
386895,1.8421173095703118,16.875,1.0,4231.547389351108,156441.8833007812,-351.7059326171875,-3.15912731418966,1.672754352309404,-2.346194423623765,0.0002668542941955396,-0.7171581983566284,1.327263236045837,nonstorm,4.864895438067917,2.569842259689677,3.9583482323681833,0.1629691450362593,0.01042520875756887,21.6620074220545,1.7111756801605218,370.1788024902344,0.85,3.5,2019-11-15 23:09:00,2019,False,False,1.0,2.0
386896,1.8421173095703118,28.125,1.0,5152.601981162685,193202.5820159912,-372.1702575683594,-3.12715074484424,1.586069060313319,-2.323647826352147,0.0002377592680262104,-0.6048937439918518,1.264574527740479,nonstorm,4.7908704448082835,2.846904742318049,3.6835748560694963,0.1937252633160674,0.01072383393569979,22.70845696097446,1.716666102409363,370.7452392578125,0.8833333333333334,3.0,2019-11-15 23:11:00,2019,False,False,1.0,2.0
386897,1.8421173095703118,5.625,1.0,6345.90967218178,235351.9973144531,-392.9888610839844,-3.0942456941236633,1.49888480996994,-2.300406186051735,0.0002085591349932306,-0.4995652139186859,1.139565229415894,nonstorm,3.856409205552451,2.143090707564692,2.942039525074529,0.2096173393940429,0.01067710399942114,23.252701774520823,1.7260968685150149,370.9451293945312,0.9166666666666666,3.0,2019-11-15 23:13:00,2019,False,False,1.0,2.0
386898,1.8421173095703118,5.625,1.0,6285.5535635827055,232556.9602050781,-415.6109619140625,-3.060374559610834,1.411205666941795,-2.2764376116534866,0.0001786456962448875,-0.3894443213939667,1.032333254814148,nonstorm,4.202969093420402,2.4606883220768263,3.2819725449649417,0.2277697170132957,0.01009296248258371,24.48646893265213,1.7330482006073,371.1939086914062,0.95,3.0,2019-11-15 23:15:00,2019,False,False,1.0,2.0
386899,1.8421173095703118,28.125,1.0,6474.703788624308,242816.0918426514,-439.9744567871094,-3.025497657977384,1.3230370662042978,-2.251708595542353,0.0001619488448416625,-0.2522471249103546,0.987415611743927,nonstorm,4.116730065497795,2.760347673260177,2.723105909473667,0.2609275794963707,0.01024932945591806,24.97787839267002,1.7393825054168701,371.4346008300781,0.9833333333333334,3.0,2019-11-15 23:17:00,2019,False,False,1.0,2.0
386900,1.8421173095703118,5.625,1.0,7751.772768848925,290988.6435546875,-466.24267578125,-2.989573040783331,1.234385889260713,-2.226183864866654,0.00013922762004334752,-0.06873562932014465,0.8778160214424133,nonstorm,3.0770570230604815,1.679571194838329,2.439577635180604,0.2955803384624809,0.009292099858543224,27.09609960951829,1.749620318412781,371.5708923339844,1.016666666666667,3.0,2019-11-15 23:19:00,2019,False,False,1.0,2.0
386901,1.8421173095703118,16.875,1.0,9590.223105242369,357545.1186523438,-494.6459045410156,-2.952556363742495,1.145260763772459,-2.1998262991231106,0.00012058631903367819,0.02023253403604031,0.7834885120391846,nonstorm,2.9672063014802617,1.827871370375373,2.2010656776453548,0.3355136176972812,0.008608081269692936,28.4781403962854,1.7569228410720832,371.7525939941406,1.05,3.0,2019-11-15 23:21:00,2019,False,False,1.0,2.0
386902,1.8421173095703118,28.125,1.0,9303.601507073552,343038.23768615717,-525.3309936523439,-2.914400725811183,1.055672212319869,-2.172596792179514,9.941934117562972e-05,0.06940478086471558,0.6474999189376831,nonstorm,3.3380254990781535,2.0050155891990467,2.5304022466654916,0.3485029661489276,0.007654018122110005,29.007373161185303,1.7528566122055047,371.9246520996094,1.083333333333333,3.0,2019-11-15 23:23:00,2019,False,False,1.0,2.0
386903,1.8421173095703118,28.125,1.0,10947.57599936463,410907.0376586914,-558.6354370117189,-2.8750565169169433,0.9656330235109876,-2.144454151426789,8.926244824567155e-05,0.1656626462936401,0.5580723285675049,nonstorm,2.925141706860622,1.151984664570413,2.532789530133912,0.4202270874461984,0.007396295249840595,30.52813026667863,1.7435522079467767,372.0079040527344,1.116666666666667,3.0,2019-11-15 23:25:00,2019,False,False,1.0,2.0
386904,1.8421173095703118,5.625,1.0,12988.299425332028,488439.56481933594,-594.832275390625,-2.834471216641813,0.8751584601190625,-2.11535495268239,7.875094696309083e-05,0.3191357851028442,0.4639506936073303,nonstorm,2.682746981810444,1.4684778729629642,2.211738438727765,0.469697713882951,0.007086972935598662,32.18803916040488,1.7299996614456183,372.052734375,1.15,3.0,2019-11-15 23:27:00,2019,False,False,1.0,2.0
386905,1.8421173095703118,5.625,1.0,12682.967182452341,470151.2553710938,-634.0822143554688,-2.7925892743250316,0.7842667297776332,-2.085253433110472,6.872433384734784e-05,0.4002499580383301,0.4235000014305115,nonstorm,2.591223187411957,1.324362346771498,2.135221561616166,0.503775176961027,0.006806326179914336,33.1228149291105,1.7146573066711432,372.1726379394531,1.183333333333333,3.0,2019-11-15 23:29:00,2019,False,False,1.0,2.0
386906,1.8421173095703118,5.625,1.0,12770.07893789387,468799.50451660156,-676.7095336914062,-2.749351877439723,0.6929792967268236,-2.054101332592984,5.770036818548484e-05,0.3479487001895905,0.4634615480899811,nonstorm,3.1913486859693467,1.5406833185106208,2.6797146135493017,0.4993518644603934,0.006183973753698807,33.51424222511392,1.6961970329284668,372.10986328125,1.216666666666667,3.0,2019-11-15 23:31:00,2019,False,False,1.0,2.0
386907,1.8421173095703118,28.125,1.0,14064.001071736391,521725.49865722656,-722.9013671875,-2.704696773360395,0.6013213563619701,-2.0218477526979677,4.653381392590342e-05,0.3760526180267334,0.4785526692867279,nonstorm,3.3040065641130982,1.557261336651667,2.7883491010338433,0.5494258481803928,0.005262432285846227,34.003516642490766,1.6820000410079958,372.5142517089844,1.25,3.0,2019-11-15 23:33:00,2019,False,False,1.0,2.0
387367,1.8421173095703118,28.125,1.0,468.8712194016462,19346.3190612793,-415.8316650390625,-3.11478998507068,1.300216402495488,-3.0199372898567467,0.0002933320974380816,-1.8063263893127441,1.3303060531616209,nonstorm,17.321892053315402,12.06033624027413,11.757549880133471,0.01378226091721867,0.001343651933005608,8.085751170106121,1.318333387374878,329.8222351074219,0.0,2.0,2019-11-19 11:07:00,2019,False,False,1.0,2.0
387368,1.8421173095703118,28.125,1.0,601.526323653467,23114.77587890625,-436.3574523925781,-3.091459464393997,1.22584460747646,-2.972569567100796,0.0002037834539948074,-1.779062271118164,1.3652082681655877,nonstorm,11.17844973218195,5.4603985892353775,8.927324272269914,0.02342885474785259,0.0012532707043123779,10.02127288249959,1.322386264801025,329.7568054199219,0.0,2.0,2019-11-19 11:09:00,2019,False,False,1.0,2.0
387369,1.8421173095703118,16.875,1.0,754.2084133421562,29118.42274475098,-458.3616333007812,-3.0673598299375735,1.1511742946145271,-2.9244863323082266,0.00012952574056774758,-1.7517894506454468,1.4146316051483148,nonstorm,12.99179227108408,8.090978362651121,9.006156721733431,0.02170024107674959,0.0012013545473727948,11.04244245976006,1.323678135871887,329.6620788574219,0.0,2.0,2019-11-19 11:11:00,2019,False,False,1.0,2.0
387370,1.8421173095703118,5.625,1.0,787.8939443096782,28609.482421875,-481.8514099121094,-3.0424604955511083,1.076208065667872,-2.875667683955987,8.228049026242784e-05,-1.747634410858154,1.414301037788391,nonstorm,12.704839592815812,7.888945851057643,8.73995043210491,0.02152020975959584,0.00119759260797987,10.53830782528061,1.327209234237671,329.6185913085938,0.0,2.0,2019-11-19 11:13:00,2019,False,False,1.0,2.0
387371,1.8421173095703118,39.375,1.0,815.4688355545363,31892.049270629883,-506.9039306640625,-3.0167291210310685,1.000949381375678,-2.8260926427498836,6.240767722185344e-05,-1.732826232910156,1.430434823036194,nonstorm,8.179445568093813,3.629668841285657,6.909323293953619,0.0300964260986238,0.001379629294284923,12.188235913037168,1.3301177024841309,329.5776672363281,0.0,2.0,2019-11-19 11:15:00,2019,False,False,1.0,2.0
387372,1.8421173095703118,39.375,1.0,1119.281135072946,42365.747299194336,-533.7020874023439,-2.9901315877153336,0.9254028380257322,-2.7757392433062984,4.62332451110013e-05,-1.735484004020691,1.4412903785705569,nonstorm,6.5977763287270275,3.2224756515412007,5.570835487104166,0.03820796947809937,0.0009945508781732226,13.1034503896611,1.337857127189636,329.6142883300781,0.0,2.5,2019-11-19 11:17:00,2019,False,False,1.0,2.0
387373,1.8421173095703118,39.375,1.0,1502.746031054339,55137.54357910156,-562.1431884765625,-2.962631776907397,0.8495741364656475,-2.724584341143424,3.754930852719978e-05,-1.7377175092697141,1.481630563735962,nonstorm,11.58669980779459,8.552435034522569,6.04924481548579,0.03706314754836577,0.001165047795333901,13.17794890074192,1.343855381011963,329.7469482421875,0.0,3.0,2019-11-19 11:19:00,2019,False,False,1.0,2.0
